item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111843426,Maria Inês Ntseka,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,,Q111843426-5BD16131-1B4D-4263-8EC2-AEB1B9CE32EA
Q111843427,Maria Isabel Luís da Silva,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843427-74557A56-2C49-40EA-92B1-9AC16D350D54
Q19613993,Maria Ivone Rensamo Bernardo Soares,Q1425821,RENAMO,Q622803,Zambezia Province,2009,,female,Q19613993-f42a91dd-4ac1-c7d2-329a-1b0b61c9645f
Q111843428,Maria Joaquina Júlio Inácio,Q1425821,RENAMO,Q622803,Zambezia Province,2020-01-13,,,Q111843428-73F5253E-35EF-4E09-8689-EC14C6DA7879
Q111841622,Maria Marta Mateus Fernando,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,female,Q111841622-D48E8E04-3FEE-431E-A62F-1765CAB0EFBE
Q111841624,Marquita Alexandre Loforte Jaime,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,female,Q111841624-A2A42E0A-A933-44C2-9E21-3F91784CA6BE
Q111841625,Martinha Januário Benfica,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,female,Q111841625-78D96000-1AB8-441F-9891-9F507DB5FA28
Q111843429,Mateus Elias Damião Faimane da Silva,Q1425821,RENAMO,Q622794,Nampula Province,2020-01-13,,,Q111843429-A87C59E0-A78A-445C-99F0-46C693E34ACD
Q111843430,Mateus Muchacuare Tomo,Q1425821,RENAMO,Q379658,Maputo Province,2020-01-13,,,Q111843430-6BE0C470-E487-4CF3-A715-9EF245C85456
Q111843431,Matias Filipe Macamo,Q504564,FRELIMO,Q466526,Gaza Province,2020-01-13,,,Q111843431-B1D9420D-2EA6-43EB-AC5A-09FC7A7C6BFF
Q111843432,Matias José Matias Nhongo,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,,Q111843432-9532249B-A757-4984-9386-6F1A860EE1CD
Q111843433,Milissão Castomo,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,,Q111843433-BB8DF83D-58AE-4176-817E-9BA54C355C26
Q111843434,Mirna Isabel Chibuco,Q504564,FRELIMO,Q466526,Gaza Province,2020-01-13,,,Q111843434-0EEFA4AF-6CD7-4E28-BE90-14F6DA02AC8F
Q111843435,Momade Arnaldo Juízo,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843435-ECBFB367-5191-46C1-8775-CCFBE24BF1B3
Q111843436,Muanaiamo Pinto Massua,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843436-36B642DB-662D-4E0E-BBE4-D384FD282CD8
Q111843437,Muanarera Abdala,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843437-62ACBA65-D4FA-4072-9E37-C624A06FE3C5
Q111843438,Muhamedrashid Sulemane,Q1425821,RENAMO,Q622794,Nampula Province,2020-01-13,,,Q111843438-E25E7096-F671-4D0D-A78F-AD09C8D198EB
Q111843439,Mussabay Issufo Gani,Q1425821,RENAMO,Q622794,Nampula Province,2020-01-13,,,Q111843439-61BE5F3D-CF98-48C2-AC43-E6A73FF6AE5E
Q111841633,Mustagibo Atimo Bachir,Q1425821,RENAMO,Q466538,Cabo Delgado Province,2020-01-13,,male,Q111841633-6F3F1E2A-C2B2-4F8C-B6B0-DC76D45B9CED
Q111843440,Mário da Cruz de Amaral,Q504564,FRELIMO,Q622801,Sofala,2020-01-13,,,Q111843440-3A25C98D-B1C4-4BBD-8031-1BD8961CFEEF
Q94839123,Mércia Licas Castela Viriato,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,female,Q94839123-EBED2153-60E2-4E16-8FFA-06B01B49EADF
Q111843442,Natércia Mutide Pilima,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,,Q111843442-B0C76234-597B-47CB-AB84-9EDA477FAB51
Q111843443,Nerina Jone Bustani,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,,Q111843443-41F790D2-E271-4EBD-9508-40E1F3DFCA2A
Q111843444,Nharongue Mário Muringa,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,,Q111843444-54AA692A-72F2-437D-BCAA-15E0ACC9B1E9
Q111843445,Noel Brácio Nandena,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843445-14608361-8AE1-4773-A315-756A0662DA4D
Q111843446,Nunes Age Antage,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843446-C9012AAC-9D79-4A2D-8237-59CB0159417B
Q27220074,Nyeleti Brooke Mondlane,Q504564,FRELIMO,Q466526,Gaza Province,2020-01-13,,female,Q27220074-13CF24C2-AA3B-40EA-881E-1CBFA3A5B7F4
Q111843447,Olívia Fernando Matavele,Q504564,FRELIMO,Q379658,Maputo Province,2020-01-13,,,Q111843447-4193F8C7-497C-4CBD-A751-A797B44BD484
Q111843448,Osório João Soto,Q504564,FRELIMO,Q379658,Maputo Province,2020-01-13,,,Q111843448-B99CBDA0-9D13-4377-BCB5-91B01ACE8345
Q111843449,Palma Pinto da Conceição José Maria,Q504564,FRELIMO,Q622801,Sofala,2020-01-13,,,Q111843449-97797F3C-2EE4-4604-BC95-136C134842BC
Q111843450,Paulino Santos Lenço,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843450-D3D0F158-04F8-46B7-A131-4607500CDCE9
Q111843451,Paulo Rosário Phatama,Q504564,FRELIMO,Q622799,Niassa Province,2020-01-13,,,Q111843451-96A107E5-FFE4-473F-84D2-1513C3188C0D
Q111843452,Pedro António Bila,Q504564,FRELIMO,Q466526,Gaza Province,2020-01-13,,,Q111843452-DBAF928D-4CAA-4612-9918-5F1AD986B470
Q111841649,Rafael Lourenço Chande,Q504564,FRELIMO,Q622799,Niassa Province,2020-01-13,,male,Q111841649-AA6B6B42-940F-4AE7-8EB6-BDC73CDE3454
Q97034513,Raimundo Maico Diomba,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,male,Q97034513-6AD1DF76-6246-46A2-9518-CA64FA0B15E0
Q111843453,Ramulata Mahamudo Iraché,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843453-F9A96F06-7018-4742-A23E-748AE0F605A1
Q111841653,Ricardina Suia Albano Mazive,Q504564,FRELIMO,Q466526,Gaza Province,2020-01-13,,female,Q111841653-CBF582B8-3E73-486E-9A15-651217324076
Q111843454,Ricardo Joaquim Nguiriche Gerente,Q1425821,RENAMO,Q622801,Sofala,2020-01-13,,,Q111843454-216E3033-E655-49E7-902A-4569FFB52356
Q111843455,Rita Bento Muianga,Q504564,FRELIMO,Q466526,Gaza Province,2020-01-13,,,Q111843455-E037A171-9AA8-41B5-9F45-391930774CD8
Q111843456,Rogério Ernesto Mboa,Q504564,FRELIMO,Q466526,Gaza Province,2020-01-13,,,Q111843456-5F9A8182-760D-4C2C-B0CC-AB8BDBACFED2
Q97036050,Rosário Mualeia,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,male,Q97036050-A33392A0-F12F-4A6C-8CB7-E11C4F539DC9
Q111843457,Sabir José Vasco Maquege,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843457-51D55574-B939-4A96-A9B4-86095D016AF2
Q111843458,Safi Mahomed Reman Gulamo,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843458-E5893C9D-C6DD-473B-B16D-A2B03FB3F8B0
Q111843459,Samuel Eugénio Mandlate,Q1425821,RENAMO,Q379658,Maputo Province,2020-01-13,,,Q111843459-1F3D84A2-A6E8-4DA7-9E2F-84B19294CB12
Q111843460,Saripa Trinta Namuira,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,,Q111843460-DCFCF52D-385F-465E-83F2-8B321219528F
Q111843461,Saíde Fidel,Q1425821,RENAMO,Q622799,Niassa Province,2020-01-13,,,Q111843461-1933D8EA-5988-4D51-B631-5174EC195602
Q111843462,Sebastião Inácio Saíde,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843462-3E69CF15-E84B-4A3C-A134-ECBCB6C5129A
Q111843463,Sefo Sente,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843463-8776EDBD-C927-4BFC-8FFE-EF8373AABA7D
Q111843464,Silvério Pedro Eugénio Samuel,Q668181,Democratic Movement of Mozambique,Q379658,Maputo Province,2020-01-13,,,Q111843464-09A6D403-04FF-452F-98C7-98B9EDE411FA
Q111843465,Sábado Alamo Chombe,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843465-B3B4BD6C-2125-48F3-97B5-653001F4D5C8
Q111841667,Sérgio José Camunga Pantie,Q504564,FRELIMO,Q622801,Sofala,2020-01-13,,male,Q111841667-6EC01A36-4306-4A9A-962C-230C112DBD48
Q111841670,Telmina Manuel Paixão Pinho Pereira,Q504564,FRELIMO,Q379658,Maputo Province,2020-01-13,,female,Q111841670-E52B011B-965C-45AE-9B42-7CC478FF66C1
Q2440581,Tomaz Augusto Salomão,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,male,Q2440581-50F57803-2277-4BA2-A16D-1E5BBC04D7EC
Q111843466,Uale Amado,Q1425821,RENAMO,Q622799,Niassa Province,2020-01-13,,,Q111843466-AA807322-EC3A-4799-9995-B4EF1E40C34D
Q111841672,Valentina Justa Puchar Mtumuke,Q504564,FRELIMO,Q379658,Maputo Province,2020-01-13,,female,Q111841672-A561356B-C951-4885-9AD2-CD7312C5F6DC
Q111843467,Vasco David Gaspar,Q504564,FRELIMO,Q622792,Manica Province,2020-01-13,,,Q111843467-69FCEBFF-981A-4FF6-8627-145D5784FEAA
Q111841674,Vasco Manuel,Q1425821,RENAMO,Q622799,Niassa Province,2020-01-13,,male,Q111841674-303EB445-21E6-40BE-BF74-738B0DE647F6
Q111841675,Venâncio António Bila Mondlane,Q1425821,RENAMO,Q3889,Maputo,2020-01-13,,male,Q111841675-CF69AAF7-6D3D-4D91-B459-E49A4BF7DFE9
Q6722501,Verónica Nataniel Macamo Dlovo,Q504564,FRELIMO,Q379658,Maputo Province,1994,,female,Q6722501-d251409d-4709-81a8-f491-ed331c9dda05
Q111841677,Viana da Silva Albino Magalhães,Q1425821,RENAMO,Q622803,Zambezia Province,2020-01-13,,male,Q111841677-916E788B-AF1D-41EC-975C-936128198974
Q111841678,Victor Viandro Mudivila,Q1425821,RENAMO,Q622803,Zambezia Province,2020-01-13,,male,Q111841678-5BDDB582-D85F-4729-8DE8-CA2EA4E51AD4
Q111841680,Virgínia Oreste Kwavateka Gondola,Q504564,FRELIMO,Q622794,Nampula Province,2020-01-13,,female,Q111841680-355BCBEC-D688-4BD6-87E9-76EB5CA5B771
Q20014463,Vitória Dias Diogo,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,female,Q20014463-BFC50A8D-3E1F-427F-99E8-62839AD8FF12
Q111843469,Zacarias José,Q1425821,RENAMO,Q622794,Nampula Province,2020-01-13,,,Q111843469-EA5A3205-EBAE-4097-A6F3-38D9B0A3D1AC
Q111843470,Zacarias João Chivavi,Q504564,FRELIMO,Q379658,Maputo Province,2020-01-13,,,Q111843470-0AF678EF-F605-4086-B363-8D339C19E39F
Q111843471,Zaia Miquitaio Cafumbe Valeta,Q504564,FRELIMO,Q622801,Sofala,2020-01-13,,,Q111843471-F621AFF8-697C-45A1-88A7-C5934811FCC3
Q111843472,Zainane Memane Ossumane,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843472-37874B99-F825-4466-BA6E-33EA5AF28F44
Q111841682,Zezinho Ricardo José,Q504564,FRELIMO,Q622801,Sofala,2020-01-13,,male,Q111841682-970D7B35-6A4A-48DE-A616-A007B41368FE
Q111843473,Zuria Tuaibo Assumane,Q504564,FRELIMO,Q622803,Zambezia Province,2020-01-13,,,Q111843473-24DDDAF2-F183-4D86-9026-6B5FF78B3022
Q111843474,Álvaro António Faquirá Caul,Q1425821,RENAMO,Q466538,Cabo Delgado Province,2020-01-13,,,Q111843474-5CA09878-A2D0-49A8-AC16-0121011924D9
Q111843475,Ângela Catarina Vidigal Fole Marizane,Q504564,FRELIMO,Q605787,Tete Province,2020-01-13,,,Q111843475-F4E8C8F9-034B-4320-9B44-86484A6D2A10
