item,itemLabel,startDate,endDate
,Jorge Muanahumo,1995,1997
,José Pacheco,1997,2005
,Lázaro Mathe,2005,2007
,Eliseu Joaquim Machava,2007,2014
,Abdul Razak,2014,2015
,Celmira Da Silva,2015,2017
,Júlio José Parruque,2017,
