item,itemLabel,startDate,endDate,sourceDate,psid
Q6291941,José Condungua Pacheco,1997,2005,,Q6291941-2465f1c8-4cd0-bab5-535b-0976381d8392
Q97031339,Lázaro Mathe,2005,2007,,Q97031339-fd80106e-4509-1e23-2f26-4c590f0ace5f
Q97031320,Eliseu Joaquim Machava,2007,2014,,Q97031320-640b538d-427c-0975-5cdc-02e39771832c
Q97031273,Abdul Razak,2014,2015,,Q97031273-033e55a4-472b-0f1a-2ef8-0032b3db7ff8
Q97030877,Celmira Da Silva,2015,2017,,Q97030877-164d21ec-4bd0-b1da-de30-17b802641a0a
Q97030774,Júlio José Parruque,2017,2020,,Q97030774-6d4f9fd7-4c49-6e1e-8c64-bc2f901a54b6
Q111816858,Valygi Tualibo,2020-01-22,,,Q111816858-680EBC59-7686-4898-90E6-9AF057352A6A
