item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111841442,Ainca Micusserima Chande,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841442-086F8B5E-2992-4A67-9C77-FFC72BC2F826
Q111841443,Aires Bonifácio Baptista Aly,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841443-81450026-651A-4CB7-BD9E-3BCAA68BA8EB
Q111841445,Aisácia João Chochoma,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841445-86DE8151-CE0F-4540-9E65-DBD1F6B7B611
Q111841446,Albano Bulaunde José,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841446-A238E94C-FFA2-4D32-911C-09E57391D946
Q111841447,Albertina Ilda Lino,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841447-8133AC20-08EB-4AC0-ADF7-43EF5FF6B8D0
Q111841448,Albertina Jocia,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841448-943044D3-ED42-4F39-85BC-2C34D036C115
Q111841449,Albertina Julião Matavele,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841449-0649AD6C-0AAF-43AA-8AEA-CF3305957F4D
Q34282,Alberto Clementino António Vaquina,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q34282-C43B7EF7-3684-42D3-89D2-DED2C4256DD9
Q111841450,Alberto Jacinto Nancuta Mtukutuku,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841450-48F51B87-2084-4364-A2E0-A58CC4C1BB46
Q4711973,Alberto Joaquim Chipande,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q4711973-EFA0C450-1C00-4D49-949A-ECBFB1F12342
Q111841451,Alberto Jumulate,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841451-F1DF9509-6D60-45DB-94B6-6EBCA4627302
Q111841453,Alcina António de Abreu,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841453-3078DC9A-9C93-4705-B03D-CCDA2E43BDBE
Q111841454,Alfredo Jame,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841454-7D364E70-FA79-43FB-9277-5B4F2E4B6A52
Q111841455,Alfredo Tomás Magumisse,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841455-C8323B61-8BD3-458C-B727-855D58E5A823
Q111841456,Alice Caetano Tomás,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841456-25A081D6-CCAE-4079-A41B-BD62F53CBDC1
Q111841457,Almina Manuel Monteiro,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841457-63A9F832-F9E1-4F15-A8CF-EF8829F826A8
Q111841458,Alves Jordão Zita,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841458-D14EF9C6-8623-4F7D-91A5-EBC7ECA0ECFA
Q111841459,Amilcar José Hussein,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841459-7FE5AB9F-881D-44ED-B437-5D70F06A0359
Q111841460,Américo José Ubisse,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841460-82C71112-A04E-45C8-8DC1-BF5E7FB154BB
Q111841461,Américo Paulo Noé Muchanga,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841461-CEFC5B74-5CD4-4DFE-BE82-9C3DFD6D9537
Q111841462,Ana Antónia Henrique Dimitri,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841462-9C456D76-D8DD-47A1-9B6A-687899082BE4
Q111841463,Ana Paula Orta Cordeiro Manhique,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841463-4F1F685A-B09F-4E66-9F88-43639E807DA0
Q111841464,Ana Paula Victorino J. P. da Graça,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841464-F395F51B-F490-42F4-B4D0-B5D2B67A8520
Q111841465,Ana Rita Geremias Sithole,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841465-4D525377-FF3E-43DB-BA9F-9FD0269F3FBF
Q111841466,André Joaquim Magibire,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841466-D1558B73-56BE-4927-B5B7-A3225566DAEA
Q111841467,Antónia Rufino Cara-alegre Tembe,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841467-D6374D66-FB10-4AF6-BD2C-93E442C6513E
Q111841468,Antónia Simão Paulo Charre,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841468-8FF9580F-D47B-431D-9A95-BEF58A524FD4
Q111841469,António Augusto Eduardo Namburete,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841469-6F4BD1A8-4FDD-44D1-97BC-1DBF1A25F605
Q5643918,António Hama Thai,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q5643918-F6B4E6CD-8874-4634-8344-D506E5D3F676
Q111841470,António José Amélia,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841470-04CB5C3E-7C75-4A63-BFB9-5038AD1DC5A2
Q111841471,António Pedro Muchanga,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841471-FF51ADA7-1CF1-4007-9879-D5DEEEBC7B1E
Q111841472,António Rosário Niquice,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841472-BE841692-510D-4208-894E-19972D9EB105
Q111841473,António Severino Timba,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841473-C7DB2CBC-5639-4362-B880-18B0F317B3F9
Q111841474,António Valério Kantile,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841474-55B95FD5-F1C0-4AB8-B88C-095C6F8281CD
Q111841475,Armando Ramiro Artur,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,male,Q111841475-EC87AAC2-43E2-4FDF-B9B2-1F3C10D50331
Q111841476,Atanásio Gomes Kulyaukila,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841476-86C2EE2B-8DDA-4B72-B0C1-7FCA5768FD37
Q111841477,Beatriz Mário Chaguala,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841477-45AE4BB6-7518-43BF-91E8-74BF95596EB8
Q111841478,Bernardino Benjamim Carneiro Cortez,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841478-D48778A5-A81D-425A-A6C1-8A70C87AFC59
Q111841479,Bonifácio João Nicassa,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841479-1E89317A-4F52-4CD3-B469-F3A6D7ED5DB8
Q111841480,Buanar Muhamede,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841480-1227A75B-8083-4567-ADC4-988583E0E55E
Q111841481,Caifadine Paulo Manasse,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841481-88629532-C7CF-493E-915C-F4049C7FCB4D
Q111841482,Carimo Freitas de Oliveira,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841482-EB75D0EA-81E6-4033-BD8B-BA2B6A3D1E5C
Q111841483,Carlos Manuel,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841483-C64A79C1-8FFF-4A82-B051-5571B53F1594
Q111841484,Carlos Manuel Simbi,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841484-A9F0459F-3A1B-4C9B-8F8C-22DAC8955F66
Q111841485,Carlos Moreira Vasco,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841485-9E5956C9-4F83-4505-B0E3-9E96E9BF9F5A
Q111841486,Carlos Samussone Maiela,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841486-6BA21B80-A363-4012-A328-38E36071A55C
Q111841487,Carlos Sebastião,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841487-92920FD3-2598-4256-A4C1-87E578FAC228
Q25428943,Carvalho Muária,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q25428943-3A98E5C4-8E41-40FD-ACA7-AC2C3E5285C6
Q111841488,Carvalho Pensando António,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841488-17602E79-E816-44C8-BBEE-4EDCAB45CCAF
Q111841489,Catarina Olinda Salomão Figueira,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841489-74620EA1-3AFD-47AC-962D-64A6871993E2
Q111841490,Celmira Irene Melo Xavier,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841490-63D87A26-9B6B-4B53-86C3-5E690EB639AC
Q111841491,Cemilde Amélia Muchanga,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841491-EDF68B43-8083-4118-804F-11D8774623F6
Q111841492,Chrispen Matches,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841492-0D814B05-054D-420A-838A-3AC9D5FFE10A
Q97120115,Cidália Manuel Chaúque Oliveira,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q97120115-CB4CA1B3-34AA-4608-B219-830FA2BA2168
Q111828621,Conceita Ernesto Xavier Sortane,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111828621-F576809A-F7EA-48BC-B4FE-EFAE1A3B9DCC
Q111841493,Costa Francisco Chale,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841493-B8361045-54C3-4F64-ADC4-596165C50EE4
Q111841494,Damião José,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841494-7CDF2441-249A-45DB-A260-D879FC436C4C
Q111841495,Daniel João Matavele,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841495-F32D7632-9255-4950-9B66-0B4F1E76BABC
Q111841496,Danilo Aly Teixeira,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841496-F235E506-DE70-43AF-A7BB-D82E4B0C6809
Q111841497,David Jonas Moiana,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841497-56BD1BF3-FEAD-4CCA-BC34-EB3A8D570825
Q111841498,Deolinda Catarina João Chochoma,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841498-BE91AC46-5745-4232-A96F-75FAFCCDEC97
Q111841499,Dina Ali Américo,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841499-5F19BF60-380A-400D-95E1-E6810F343BDB
Q111841500,Domingos Cintura,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841500-50557C7B-9E74-4B44-931B-FB4AC25F1700
Q111841501,Domingos Gabriel Tavira,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841501-87038924-F3C8-4D95-A9E6-83C06B7FA7A9
Q111841502,Domingos Migina Assulai,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841502-77A3C9AD-E00D-4AD4-96B3-13255ADB161B
Q111841503,Edmundo Galiza Dimande Matos,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841503-F5AE598D-8363-48CB-8C57-FD982C347E49
Q111841504,Edson da Graça Francisco Macuacua,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841504-29E221F2-1DFE-4B61-878F-47844227F21A
Q5340644,Eduardo Joaquim Mulémbwè,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q5340644-AB800371-3A82-4A99-AEB5-0F1B62EE5BDD
Q111841505,Eduardo João Ladria,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841505-28B948CD-7F04-4E3D-ACB4-2C4D31E55F7E
Q111841506,Eduardo Silva Nihia,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841506-4B5EF7B9-0D6F-4FA7-A858-43214408ADEF
Q111841507,Elisa Amina Amisse Timóteo,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841507-48C3F8C6-B58E-41A6-8103-540BE41F8947
Q111841508,Elisa Maria Isabel Silvestre Cipriano,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841508-8BDD17F9-6AE0-4C1D-B322-36263AB87451
Q111841509,Elisa Rajamo,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841509-479F5484-A319-4771-9B8D-B92BBECC90AC
Q111841510,Emídio Benjamim Xavier,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841510-0B524A7F-ACFE-45C5-B12E-9C6F181AA6D1
Q111841511,Emília Alfredo Pereira,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841511-D17CD850-75E1-45FA-A606-2A965367A6F6
Q10272837,Eneas da Conceição Comiche,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q10272837-72A064E1-6BD2-413E-AE6F-D068BC55D3A3
Q111841512,Esmeralda Aurélio Mutemba,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841512-E64FE03B-FDF6-4709-8EC9-510B0B63AEAF
Q5398931,Esperança Bias,Q504564,FRELIMO,Q3889,Maputo,2015,,female,Q5398931-a36f5912-4113-97f1-1f37-83920128035d
Q111841513,Ester Epifánio Plaze,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841513-C53529FC-68C1-40A4-8120-048F05D7B72D
Q111841514,Eulália Lourenço Oliveira,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841514-30310A5F-2B83-47A4-9D8B-5A11EC6A234B
Q111841515,Eva José Mangaze,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841515-574A0313-FE73-4123-A6F2-1AB865092248
Q111841516,Eva Teixeira Caetano Dias,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841516-F8C02648-862B-4739-A603-254A56C6A42D
Q111841517,Evaristo Tatano Sixpence,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841517-B166FA12-5A97-4B5E-AD26-E8D1C8D23699
Q111841518,Ezequiel João Aramane,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,male,Q111841518-822344F2-B172-49A5-A47E-4CB391613E16
Q111841519,Faruk Osman,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841519-4F7D4CF1-8BEB-43B5-8AD6-2E77726F9B31
Q111841520,Felizarda Clara de Castro,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841520-267B4E88-CE8D-44B4-81F9-E87D9B8AD69C
Q111841521,Fernando Amelane,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841521-EFACC469-35F5-4349-9EB9-75C10177AAAB
Q111841522,Fernando Bismarque Ali,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,male,Q111841522-933A63FD-D154-40DB-8E49-637402055553
Q111841523,Fernando Jossias Matouassanga,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841523-749C3109-9176-4B61-B6E8-B240D6F1AC0F
Q111841524,Fernando José Namacua,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841524-5D8390A3-6AAD-41BA-9302-59F28721DA75
Q111841525,Fernando Mendes João Lavieque,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841525-41E19146-881A-494C-B19B-09E3DEA68766
Q111841526,Filipe Carlos Domingos,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841526-CCDB45E2-EF82-4D0D-ACAA-A4F97D9C1EC5
Q111841527,Filipe Chimoio Paunde,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841527-EABFE288-1061-46DD-A7CD-156B2E61A37D
Q111841528,Filipe Jaime,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841528-5903E3B1-56FA-4C00-9AF1-7335BCE92A6D
Q111841529,Filomena Nachaque,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841529-2C728406-4C94-4DE9-8110-A009B35B6324
Q111841530,Flora Bela das Neves Caetano,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841530-A034236A-0AC8-4933-B363-2F208A87A77A
Q97148662,Francisca Domingos Tomás,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q97148662-27EF1E47-5474-40B3-9A8A-333BEB64341D
Q111841531,Francisca Sabão Domingos,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841531-0970B87A-ACFB-453C-B06C-1F4C1AE04EC4
Q111841532,Francisco Filipe M. V. Mboya Campira,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841532-7ED0FE20-EC9E-45DA-9E98-214C27BA9061
Q111841533,Francisco Maingue,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841533-F876464B-272F-4624-995D-3A4D2E5623BE
Q111841534,Francisco Ussene Mucanheia,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841534-07D8D555-A560-4473-B383-1A1FAC11F0F8
Q111841535,Freitas Joaquim Emílio Tiquila,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841535-71D8815E-556D-41C4-8E7A-73BC118E485D
Q111841536,Félix Assomate Quembo,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841536-91EF7F1C-F260-4679-877E-1C373EA50FE6
Q111841537,Gania Aly Abdula Mussagy,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841537-CEC1B4A8-678E-4E43-8D3B-AB728472BA95
Q111841538,Geraldo Alexandre Carvalho,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,male,Q111841538-24B32893-0696-420D-B4BF-D82696C823A1
Q111841539,Gildo Fortunato Elias Muaga,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841539-8490173A-7651-4FC5-80E9-51A71B5D8E27
Q111841541,Glória Salvador,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841541-4D695684-FE04-48D7-8BD9-0993742CC506
Q111841542,Gonçalves Maceda,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841542-D31FAE7C-080F-4BB8-B98C-8B42FDF579C0
Q111841544,Helena Jacinto Música,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841544-FC81A98C-21C4-4127-A7DD-5B432006C06B
Q111841543,Helena da Glória Muando,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841543-CBDC6D41-3B49-4545-9505-C51DECBCE30B
Q111841545,Hermenegildo Mateus Infante,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841545-561275C4-6374-4628-9F88-47BB1F63095C
Q111841546,Hermenegildo Santana Chimarizene,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841546-F06F54B6-C49B-4C78-8070-CD93C70563FE
Q111841547,Hilário Uaite,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841547-AFAE4F7C-017B-4EC6-9492-A96252B20D2F
Q111841548,Hélder Ernesto Injojo,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841548-E58EA07D-792F-4945-88F4-95B4D29D6E04
Q111841549,Irene Joaquim,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841549-A0DB196A-C8B1-427E-87C1-27377FC631FC
Q111841550,Isac Lucas Mandava,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841550-3F5E12A9-C250-4BD8-962C-880A8F60505D
Q111841551,Isaura António Júlio,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841551-7036AB21-51DD-4DB7-8D7D-A0A5408DCDA5
Q111841552,Isaura da Uaitura Albino,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841552-88184374-5378-4BD1-889F-87D94735996E
Q111841553,Isequiel Molde Gusse,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841553-6489B953-9A92-4A25-BA14-B86580D1C272
Q111841554,Isidora da Esperança Faztudo,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841554-65175EEA-6D90-41B8-BFDB-2D81648C5373
Q111841555,Ivan Amaral Chinganhane Mazanga,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841555-D695457D-69EC-4D00-B46C-72C0346CD732
Q19613993,Ivone Soares,Q1425821,RENAMO,Q622803,Zambezia Province,2009,,female,Q19613993-f42a91dd-4ac1-c7d2-329a-1b0b61c9645f
Q111841556,Jacinto Gabriel Lourenço Inácio Capito,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841556-45ED73CD-7C6D-4DDD-BF57-5DCB4CB53D99
Q111841557,Jaime Bessa Augusto Neto,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841557-D38134B8-DA4A-4F02-8F45-FCDEB7007C45
Q111841558,Janete Nelsone Tenene,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841558-ADDED5AA-7B7C-4E86-951E-7F2C9639CA83
Q111841559,Jemusse Amido Lada,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841559-ECFE1E4C-108B-409A-ADEE-ABE0B9E025E4
Q111841560,Jerónima Agostinho,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841560-37648BE3-6BE4-449D-9A9E-66996C2C058D
Q111841561,Jerónimo Malagueta Nalia,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841561-C78AAED3-7AE4-499F-A494-7F7C53BB8AC1
Q111841562,Joana Anacleto Vasco,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841562-3F64F6A2-7144-4848-AAD2-19417A08E321
Q111841563,Joana Muchanga Mondlana,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841563-30DD03CE-14D5-4DB7-AB24-8E6A9E5F3051
Q111841564,Joana Simão,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841564-88A97AA2-B033-4A9C-B178-F0C95BA9B44C
Q111841565,Joaquim Greva,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841565-07B186B2-AF6E-49F2-998C-C2D9DB7E371B
Q97285065,Joaquim Veríssimo,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q97285065-7E69FF4A-23D0-46E2-B3C7-115E1542469A
Q111841566,José Bento Coffe Mutsanhe,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841566-1011EC89-0A01-4298-B7F8-A43817A4893F
Q111841567,José Candugua António Pacheco,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841567-5E4D0218-462F-4B9F-84E5-B07EA8C1241A
Q111841568,José Carlos Cruz,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841568-21220D4C-3D90-4D55-8033-A7C426A192E3
Q111841569,José Henrique Lopes,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841569-BFA33DCF-991D-4A17-A431-AC7E1EF6D824
Q111841571,José Horácio Lourenço Lobo,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,male,Q111841571-E1102C1B-79E5-49FF-915D-FF6E1C1B2208
Q6292303,José Manteigas Gabriel,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q6292303-1D695606-7C29-4FD7-BAC5-19F67C296422
Q111841573,José Manuel Samo Gudo,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841573-2749A689-1477-48B3-A25C-0DF34F5C77FB
Q111841572,José Manuel de Sousa,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,male,Q111841572-6842CED7-AFDB-44F8-9CFE-53D91A1BFB62
Q111841574,José Mateus Muária Katupha,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841574-2AE9FADC-EE4D-4033-8916-990DD193BB55
Q111841588,José Nicolau,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841588-D407EC72-496D-42EA-91E0-4FF7D89B70C7
Q111841589,José Tsingano Camanula,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841589-32E6D2F1-933B-4926-B7FD-419EEA302FF6
Q111841590,Jovial Setina Mutombene M. da Cruz,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841590-6D32EC68-CCD3-44B8-A040-6E0D6A0351BC
Q111841591,João Paulo Pereira de Albuquerque,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841591-6F80071F-3831-4608-8268-A93B96E89672
Q111841592,Juliana Vitória Picardo,Q1425821,RENAMO,,,2015-01-12,2020-01-13,female,Q111841592-3B48F916-413F-45F3-A8CB-D5AF68138A83
Q111841593,Julieta António,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841593-EAE3349F-8CBA-479B-B5B2-0A61AA340AC2
Q111841594,Justina Sambil,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841594-A7BE1CD9-B7E9-4980-A503-E1AFD482B5A3
Q111841595,Justino Paulo Langa,Q504564,FRELIMO,,,2015-01-12,2020-01-13,male,Q111841595-71963FB9-A6BD-4CB9-A393-E28E5155EBD0
Q111841597,Lassimo Ossifo,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,male,Q111841597-2306CB63-8B64-4A5A-B0B2-8D399FA46A30
Q111841598,Latifo Ismael Xarifo,Q1425821,RENAMO,,,2015-01-12,2020-01-13,male,Q111841598-9B4CD4E9-3544-47E9-8447-13459D9C348A
Q111841600,Laura Fernanda Souto,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841600-2B99DF0C-9BD0-46D4-B6A5-D9E984F2EC57
Q111841601,Laura Maria de Jesus Amadeu,Q504564,FRELIMO,,,2015-01-12,2020-01-13,female,Q111841601-4E620977-00FE-491D-B08B-BE5CF643C9FA
Q111841602,Laurinda Silva Pedro António Cheia,Q668181,Democratic Movement of Mozambique,,,2015-01-12,2020-01-13,female,Q111841602-D40FA754-4AC4-4AA0-ADD4-3016A116CD66
