item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111904591,David Alone Selemane,Q1425821,RENAMO,Q605787,Tete Province,2000-01,2005-01,,Q111904591-D4C3EF83-F7D4-4215-9B61-89B3529EB467
Q111904592,Dionisio Quelhas,Q1425821,RENAMO,Q622792,Manica Province,2000-01,2005-01,,Q111904592-F59D8D87-F942-44DF-B853-F120DF1D0183
Q111904593,Domingos M Assulai,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904593-CB37DA23-3210-4762-94A8-7836FB67A0E2
Q111904594,Domingos Pilale,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904594-CFE22371-31A9-4478-8D49-FBE20E20E22B
Q111904595,Duarte Cassiano,Q504564,FRELIMO,Q466547,Inhambane Province,2000-01,2005-01,,Q111904595-4D1499BD-8822-48B0-B08A-F5B479F05D64
Q111904596,Edgar Alfredo Cossa,Q504564,FRELIMO,Q3889,Maputo,2000-01,2005-01,,Q111904596-771DC29B-1D96-45C2-A441-0383A7281358
Q111841504,Edson da Graca Francisco Macuacua,Q504564,FRELIMO,Q466526,Gaza Province,2000-01,2005-01,male,Q111841504-66587933-2F94-4919-9C19-3E0E5650E23B
Q111904597,Eduardo Augusto Elias,Q1425821,RENAMO,Q622801,Sofala,2000-01,2005-01,,Q111904597-4C4413B1-6AB4-499B-AF4E-411C3FE9294C
Q5340644,Eduardo Joaquim Mulembwe,Q504564,FRELIMO,Q622799,Niassa Province,2000-01,2005-01,male,Q5340644-50A0B17A-180B-439A-B6BF-DC5D5EABC114
Q111841506,Eduardo Silva Nihia,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,male,Q111841506-E0FF2F2D-8D8B-4846-B249-0939E0DCC7A2
Q111904598,Eliado Jossias Mussengue,Q504564,FRELIMO,Q379658,Maputo Province,2000-01,2005-01,,Q111904598-3CCE988F-20EE-48F4-B06D-5AE3924B9D67
Q111904599,Elisa Amina Amusse,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904599-7ADD13A8-6AB9-4F06-962E-FC6FB88AF75D
Q111841508,Elisa Maria Silvestre,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,female,Q111841508-CEA922FE-6B67-4AA1-A47F-92A48CAA3C83
Q111904600,Elisa Nicolau Jose de Melo,Q504564,FRELIMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904600-B657BA19-1BA7-42B9-B250-D561E349F59A
Q97031320,Eliseu Joaquim Machava,Q504564,FRELIMO,Q466526,Gaza Province,2000-01,2005-01,male,Q97031320-77A92E19-CD96-40BB-AFAB-BFBB6E7DECCD
Q111904601,Elvino Jose de Sousa Ferrao,Q1425821,RENAMO,Q605787,Tete Province,2000-01,2005-01,,Q111904601-3A48B67C-CE53-4FCA-A2B6-A91DB1B9F570
Q111904602,Elvira Luis Mabunda,Q504564,FRELIMO,Q3889,Maputo,2000-01,2005-01,,Q111904602-E8EB6DDF-C866-483D-B264-E3B287D8A2D5
Q10272837,Eneas da Conceicao Comiche,Q504564,FRELIMO,Q379658,Maputo Province,2000-01,2005-01,male,Q10272837-78BB6ACA-ABFC-4554-A2EB-4338410BB20E
Q111904603,Ernesto Cassimuca Lipapa,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2000-01,2005-01,,Q111904603-EB1CE2F5-ADAE-4084-A913-FCE02A88808B
Q111904604,Ernesto Filipe Mausse,Q504564,FRELIMO,Q466526,Gaza Province,2000-01,2005-01,,Q111904604-30BD4DDE-F661-42A6-BB39-9DAC3EEE7C69
Q111904605,Ernesto Muala,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904605-8811323A-7371-4761-BF93-B5D8AE1D5F85
Q111904606,Etelvina Rita Joaquim Fevereiro,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904606-5EC0E935-3A6B-4491-BB53-2729F6B238F4
Q111904607,Eugenio Numaio,Q504564,FRELIMO,Q466526,Gaza Province,2000-01,2005-01,,Q111904607-65171DC2-3A2A-4203-89C2-4E1B728A3E48
Q111841516,Eva Teixeira Caetano Dias,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,female,Q111841516-0C2EA3F7-1E10-47EE-8694-BB8259AC1B26
Q111904608,Fatimas Luis Omar Danune,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2000-01,2005-01,,Q111904608-EBF9A585-F695-4FEF-A133-8FE60E332D35
Q111904609,Faustina Manuel,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904609-2901CAE2-EBF9-41C3-94E1-EA6A76EFD9A5
Q111904610,Faustino Licaneque,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904610-9107E204-D193-4823-A887-FA6E2933ED28
Q111904612,Faustino Mateus,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904612-049B42E0-FF6E-4923-BCBA-2C237B35DB3E
Q111904613,Feliciano Anjo Bernardo Mata,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2000-01,2005-01,,Q111904613-65F13B37-AF08-487B-BA36-917539732F3A
Q111828625,Feliciano Salomao Gundana,Q504564,FRELIMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111828625-96D20685-1FBF-43E0-941A-E3E8294D2CE8
Q97221887,Felicio Pedro Zacarias,Q504564,FRELIMO,Q622792,Manica Province,2000-01,2005-01,male,Q97221887-1CF34FB2-E227-4AFD-9251-82EFB827D3CF
Q111841520,Felizarda Clara de Castro,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,female,Q111841520-66993FAF-3800-43D5-8147-A97AC7C00124
Q111904614,Fernando Saide,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2000-01,2005-01,,Q111904614-E159FE55-BB79-4153-AE22-0172498FF98F
Q111904615,Filipa Baltazar da Costa,Q504564,FRELIMO,Q605787,Tete Province,2000-01,2005-01,,Q111904615-9C877D3B-F089-468F-AD17-5EBC4EAEABCA
Q111841529,Filomena Nachaque,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2000-01,2005-01,female,Q111841529-1862EA33-B68E-49A4-8319-5B879D1A6208
Q97148662,Francisca Domingos Tomas,Q504564,FRELIMO,Q622792,Manica Province,2000-01,2005-01,female,Q97148662-114BC0A6-92A5-4442-8D05-48F55D88CCEC
Q111904616,Francisco Domingos Machambisse,Q1425821,RENAMO,Q622801,Sofala,2000-01,2005-01,,Q111904616-F71156DB-5DA0-4866-9149-F84F870F4A1F
Q111904617,Francisco Joao Jose Dias,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904617-D87A217C-16CA-4109-AE1B-232C7DF227A3
Q111904618,Francisco Joao Pateguana,Q504564,FRELIMO,Q466547,Inhambane Province,2000-01,2005-01,,Q111904618-B44526C6-AD33-4EA3-9CC2-E52C485B7211
Q111904620,Francisco Rupansane,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904620-043CF402-9BE6-4500-B8EE-D1AD05DA18E5
Q97228015,Francisco de Assis Masquil,Q1425821,RENAMO,Q622801,Sofala,2000-01,2005-01,male,Q97228015-6D03656A-6E31-4FD4-88D1-50A7A2988AD8
Q111904621,Gania Abdul Mussagy Manhica,Q1425821,RENAMO,Q466547,Inhambane Province,2000-01,2005-01,,Q111904621-4709803D-AC49-4574-8712-CF08A216ED7F
Q111904622,Graca Cesar Machaiane Nhanala Nhalinginga,Q504564,FRELIMO,Q466547,Inhambane Province,2000-01,2005-01,,Q111904622-5BE256DE-D553-4ED2-BFEE-45088A81BB45
Q111904623,Hariazate Suria,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904623-4F3D69D7-3829-4535-8F54-FB6E6FDFB485
Q111904624,Helder dos Santos Felix Monteiro Muteia,Q504564,FRELIMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904624-311C3AA6-2E70-41D6-B3E6-F5AC6A17CEDA
Q111904625,Helena da Zinha Paulo,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904625-E13EA445-03DA-4410-AF23-44386776A7A6
Q111904626,Henriques Bone Mulieca,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904626-BD272FB3-A48A-4612-93E9-EE24D2BF2800
Q111904627,Hermenegildo Maria Cepeda Gamito,Q504564,FRELIMO,Q3889,Maputo,2000-01,2005-01,,Q111904627-CF432FD3-5AD0-4B13-ADC2-3BE12CC0DE65
Q111904629,Herondina Herculano,Q1425821,RENAMO,Q466547,Inhambane Province,2000-01,2005-01,,Q111904629-89CB1D2D-0410-48EF-BCAC-7057D5EFFFEE
Q111904630,Hilario Latina,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904630-D7A46F59-6F97-4A75-B5A1-3D5A4C0C00A7
Q111904631,Hilario Pires Beja,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904631-F7888E0B-1036-41B0-AADC-EF9705C32CE5
Q111904632,Hilario White,Q1425821,RENAMO,Q622799,Niassa Province,2000-01,2005-01,,Q111904632-32DC12DB-F37B-47C9-97B1-1604F69F2B67
Q111904634,Hipolito Jesus Fernandes X do Couto,Q1425821,RENAMO,Q622801,Sofala,2000-01,2005-01,,Q111904634-A01B38B0-EF42-4D5A-A41D-8712581F4931
Q111904635,Horacio Jose Namalve,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904635-33C45E06-54B1-423E-B90D-51D77476DF77
Q111904636,Ilidio Antonio Alfredo,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904636-48CD11AC-C2C8-4454-96C2-979AFF2F4E06
Q111904637,Inacio Henrique Carneiro Ngonde,Q504564,FRELIMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904637-04DF2A70-251E-4BFE-87BB-06057079A903
Q111904638,Inacio Jossitala,Q1425821,RENAMO,Q605787,Tete Province,2000-01,2005-01,,Q111904638-C9314745-2B21-490C-BFDC-C89F9AF550C2
Q6077711,Isabel Nkavadeka,,,,,1999,2004,female,Q6077711-4332AFE4-FFEE-4367-B800-38A467234581
Q111904639,Isau Joaquim Meneses,Q504564,FRELIMO,Q622801,Sofala,2000-01,2005-01,,Q111904639-9E73E435-5DFB-4B14-B303-9012D6508B93
Q111904640,Jaime Mussa Massesse,Q504564,FRELIMO,Q622801,Sofala,2000-01,2005-01,,Q111904640-89204D7A-88A5-4D4A-A703-65D28317992C
Q111904641,Janeiro Mariano,Q1425821,RENAMO,Q622792,Manica Province,2000-01,2005-01,,Q111904641-B93FE0B1-92AA-49B8-838D-82CCE61CCCB5
Q111904642,Jeremias Pondeca Munguambe,Q1425821,RENAMO,Q379658,Maputo Province,2000-01,2005-01,,Q111904642-30EE2C81-1E40-46EC-8B4E-F4C8A06EC837
Q111841561,Jeronimo Malagueta,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,male,Q111841561-4CF92054-D966-4CE9-91C6-85015AF7CDF5
Q111841563,Joana Muchanga,Q504564,FRELIMO,Q379658,Maputo Province,2000-01,2005-01,female,Q111841563-52017680-1EF2-4581-A530-B60F979BD8CC
Q111904643,Joao Alexandre,Q1425821,RENAMO,Q622792,Manica Province,2000-01,2005-01,,Q111904643-9E48F745-A4CF-4B0E-B340-42DB37F4569A
Q111904644,Joao Macuamule,Q504564,FRELIMO,Q466547,Inhambane Province,2000-01,2005-01,,Q111904644-BDD64E05-98BB-48F1-81D1-FCE0F4153FD3
Q111904645,Joao Manuel Alvaro Goncalves,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904645-E3DF3BD8-5338-4866-9868-2ED7338EAD74
Q111904646,Joao Manuel Rocha,Q504564,FRELIMO,Q622792,Manica Province,2000-01,2005-01,,Q111904646-BFD5F08F-7C7A-4019-9DDE-DDB406C59124
Q111904647,Joe Lucas de Figueireiro,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904647-9A59BFAD-9797-4E86-ADA6-C73DD9F7C985
Q111904648,Joel Matias Libombo,Q504564,FRELIMO,Q3889,Maputo,2000-01,2005-01,,Q111904648-D45C835A-2F6F-46C8-8993-E9622C2975F4
Q111904649,Jose Augusto Mazuana,Q1425821,RENAMO,Q622801,Sofala,2000-01,2005-01,,Q111904649-30BB4328-8AFF-40C9-AB64-CBAD94F82F5B
Q111904650,Jose Carlos Rodrigues Palaco,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904650-9D7274FB-177E-4331-B5FC-134FB4914083
Q111904652,Jose Ferreira Muivai,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904652-A29576F0-77AB-4605-BA35-B528B68A527D
Q111841569,Jose Henrique Lopes,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,male,Q111841569-B8F6D4E1-5893-416C-A32D-CF325820D314
Q6292303,Jose Manteigas Gabriel,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,male,Q6292303-242C64D0-D25D-4CC9-BC3F-99A6909DBBA4
Q111904653,Jose Maria Sisto Carrau,Q1425821,RENAMO,Q622799,Niassa Province,2000-01,2005-01,,Q111904653-E0AD2547-9407-44FF-8BE7-6EB9AA00149C
Q111904654,Jose Mascarenhas,Q1425821,RENAMO,Q622801,Sofala,2000-01,2005-01,,Q111904654-9D5AEC98-8F74-430E-82EF-C23C59EE2794
Q111841574,Jose Mateus Muaria Katupha,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2000-01,2005-01,male,Q111841574-CAF354A0-6550-4758-8083-095E642E73AA
Q111904655,Jose Patricio Manuel Andre,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904655-8FFFAEF4-5C9E-4EEA-95C0-B9DE6B560962
Q111904656,Jose Zeca Arijama,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904656-82D5EACD-EDA4-4DAA-B24E-D4F05A12DA08
Q111904651,Jose do Rosario,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904651-17DB5718-3009-4E66-BF3E-21E20971F433
Q111904657,Judite Angelina Macoo,Q504564,FRELIMO,Q466538,Cabo Delgado Province,2000-01,2005-01,,Q111904657-1B6C739A-5F93-421B-8081-4F4C4483C395
Q111904658,Khalid Hussene Muhamed Sidat,Q1425821,RENAMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904658-9BA156FC-E91A-40BC-86FD-2196004D6177
Q111904659,Laurinda Jose Pequenino,Q504564,FRELIMO,Q466547,Inhambane Province,2000-01,2005-01,,Q111904659-47D3ED7A-57CE-47B5-A000-0F82DD485D1E
Q111904660,Lazaro Ernesto Mabone,Q1425821,RENAMO,Q3889,Maputo,2000-01,2005-01,,Q111904660-8F6EEC4C-3F8D-44C2-BA46-4C8D1500978D
Q111904661,Leonardo Santos Simao,Q504564,FRELIMO,Q466526,Gaza Province,2000-01,2005-01,,Q111904661-0DE615A2-0FF5-4829-8EE0-EA4C6192AE87
Q111904662,Leopoldo Alfredo,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904662-39A1FDBB-3C8C-4FF8-BAF2-8410094CE5A3
Q111904663,Lerina dos Prazeres dos Santos,Q1425821,RENAMO,Q622801,Sofala,2000-01,2005-01,,Q111904663-BD3BFB0B-7ED3-4B77-BF39-A3953D8CDBEA
Q111904664,Linete Eunice Gonoury,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904664-C7055987-BF3F-4F4C-A79A-86734903086A
Q111904665,Lorenco Juma,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904665-9927208A-508E-46C8-BB63-FA1F0B0A5129
Q111904666,Lucia Xavier,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111904666-65B21A2D-9C7C-49E9-A0A9-BFCD5CDCDFC2
Q111828638,Luciano Andre de Castro,Q504564,FRELIMO,Q622794,Nampula Province,2000-01,2005-01,,Q111828638-1EBBCA50-6351-44E1-AE50-5206B3FC8BF2
Q111841608,Lucilia Jose Manuel Nota Hama,Q504564,FRELIMO,Q622803,Zambezia Province,2000-01,2005-01,female,Q111841608-4416CD0E-0BDC-4655-A7A9-92963044E82D
Q111904667,Luis Alberto Franco Afonso Videira,Q504564,FRELIMO,Q3889,Maputo,2000-01,2005-01,,Q111904667-6CA1015A-850A-465C-B9B6-F66FF7134F27
Q111904668,Luis Benedito Gouveia,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904668-4C225FA4-C77A-4693-8114-47C6522F0B0A
Q111904669,Luis Boavida Mudivela,Q1425821,RENAMO,Q622803,Zambezia Province,2000-01,2005-01,,Q111904669-0DA5696E-01BA-486B-81BC-D8E45825CF16
