item,itemLabel,startDate,endDate,sourceDate,psid
Q5340644,Eduardo Joaquim Mulémbwè,1995-01-12,2010-01-12,,Q5340644-8CA205C2-FD91-4254-A759-B1F1FCB8FB48
Q6722501,Verónica Macamo,2010-01-12,2020-01-13,,Q6722501-20797D6B-76D0-4058-974F-80B06577E2B6
Q5398931,Esperança Bias,2020-01-13,,,Q5398931-9547F491-B373-4823-BEE7-F318A4E3B197
