item,itemLabel,startDate,endDate,sourceDate,psid
Q2440581,Tomaz Salomão,1994,2000,2022-05-03,Q2440581-7A330313-0F1D-48A5-AABD-33D9CF33A986
Q236020,Luísa Diogo,2000,2005,,Q236020-64C35D10-8ACC-474D-88CE-79550FCA512B
Q88473923,Manuel Chang,2005-02,2015-01,,Q88473923-D98A437B-5214-4FDC-83B6-36CC7C6638C5
Q44275924,Adriano Maleiane,2015-01-19,2022-03-03,,Q44275924-1021F521-5757-4E34-9F7F-852D0BA61773
Q109950517,Ernesto Max Elias Tonela,2022-03-03,,,Q109950517-c1986bbe-446c-e242-d1ce-3c90540b7b54
